format,k,x,quantized,abs_error,rel_error
bf16_like,-15.500000,3.1622776601687673e-16,3.1571967262777889e-16,5.0809338909784222e-19,1.6067323736231494e-3
bf16_like,-15.400000,3.9810717055354576e-16,3.9725167599868882e-16,8.5549455485693454e-19,2.1489051645752003e-3
bf16_like,-15.300000,5.0118723362733299e-16,4.9960036108132044e-16,1.5868725460125440e-18,3.1662269897171648e-3
bf16_like,-15.200000,6.3095734448026914e-16,6.3143934525555778e-16,4.8200077528864677e-19,7.6391974751586328e-4
bf16_like,-15.100000,7.9432823472437639e-16,7.9450335199737765e-16,1.7511727300125767e-19,2.2045958502535357e-4
bf16_like,-15.000000,1.0000000000001186e-15,9.9920072216264089e-16,7.9927783747771768e-19,7.9927783747762288e-4
bf16_like,-14.900000,1.2589254117943156e-15,1.2559397966072083e-15,2.9856151871072319e-18,2.3715584411406134e-3
bf16_like,-14.800000,1.5848931924612989e-15,1.5820678100908481e-15,2.8253823704508282e-18,1.7826957576005996e-3
bf16_like,-14.700000,1.9952623149691113e-15,1.9984014443252818e-15,3.1391293561704293e-18,1.5732915580170350e-3
bf16_like,-14.600000,2.5118864315098696e-15,2.5118795932144167e-15,6.8382954529736348e-21,2.7223744541918659e-6
bf16_like,-14.500000,3.1622776601687415e-15,3.1641356201816961e-15,1.8579600129546414e-18,5.8753854424519424e-4
bf16_like,-14.400000,3.9810717055354254e-15,3.9690473130349346e-15,1.2024392500490814e-17,3.0203908369124989e-3
bf16_like,-14.300000,5.0118723362732889e-15,5.0237591864288333e-15,1.1886850155544494e-17,2.3717384159037216e-3
bf16_like,-14.200000,6.3095734448026395e-15,6.3005156647477634e-15,9.0577800548761214e-18,1.4355613947781608e-3
bf16_like,-14.100000,7.9432823472436990e-15,7.9380946260698693e-15,5.1877211738297678e-18,6.5309540150362345e-4
bf16_like,-14.000000,1.0000000000001104e-14,9.9920072216264089e-15,7.9927783746955296e-18,7.9927783746946469e-4
bf16_like,-13.900000,1.2589254117943052e-14,1.2601031329495527e-14,1.1777211552475181e-17,9.3549716624510002e-4
bf16_like,-13.800000,1.5848931924612858e-14,1.5876189252139739e-14,2.7257327526880890e-17,1.7198210993985771e-3
bf16_like,-13.700000,1.9952623149690952e-14,1.9984014443252818e-14,3.1391293561866009e-17,1.5732915580251529e-3
bf16_like,-13.600000,2.5118864315098492e-14,2.5091040356528538e-14,2.7823958569954335e-17,1.1076917419881064e-3
bf16_like,-13.500000,3.1622776601687159e-14,3.1530333899354446e-14,9.2442702332713649e-17,2.9232949243230459e-3
bf16_like,-13.400000,3.9810717055353928e-14,3.9745984281580604e-14,6.4732773773323720e-17,1.6260137611517390e-3
bf16_like,-13.300000,5.0118723362732477e-14,5.0182080713057076e-14,6.3357350324598900e-17,1.2641453347894025e-3
bf16_like,-13.200000,6.3095734448025879e-14,6.3060667798708891e-14,3.5066649316987472e-17,5.5576893784908832e-4
bf16_like,-13.100000,7.9432823472436337e-14,7.9491968563161208e-14,5.9145090724871152e-17,7.4459257696404119e-4
bf16_like,-13.000000,1.0000000000001023e-13,9.9920072216264089e-14,7.9927783746138037e-17,7.9927783746129859e-4
bf16_like,-12.900000,1.2589254117942950e-13,1.2612133559741778e-13,2.2879441798828036e-16,1.8173786615538169e-3
bf16_like,-12.800000,1.5848931924612730e-13,1.5809575870662229e-13,3.9356053950500391e-16,2.4831991289824447e-3
bf16_like,-12.700000,1.9952623149690786e-13,1.9984014443252818e-13,3.1391293562031355e-16,1.5732915580334527e-3
bf16_like,-12.600000,2.5118864315098289e-13,2.5046631435543532e-13,7.2232879554757386e-16,2.8756427300473176e-3
bf16_like,-12.500000,3.1622776601686897e-13,3.1619151741324458e-13,3.6248603624385933e-17,1.1462814945368294e-4
bf16_like,-12.400000,3.9810717055353600e-13,3.9790393202565610e-13,2.0323852787989292e-16,5.1051210054143484e-4
bf16_like,-12.300000,5.0118723362732064e-13,5.0093262871087063e-13,2.5460491645000892e-16,5.0800359499845397e-4
bf16_like,-12.200000,6.3095734448025361e-13,6.3238303482648917e-13,1.4256903462355507e-15,2.2595669243060360e-3
bf16_like,-12.100000,7.9432823472435688e-13,7.9580786405131221e-13,1.4796293269553243e-15,1.8627429597397815e-3
bf16_like,-12.000000,1.0000000000000941e-12,1.0018652574217413e-12,1.8652574216471742e-15,1.8652574216469987e-3
bf16_like,-11.900000,1.2589254117942846e-12,1.2576606422953773e-12,1.2647694989072970e-15,1.0046421234000537e-3
bf16_like,-11.800000,1.5848931924612600e-12,1.5845103007450234e-12,3.8289171623661351e-16,2.4158834050009502e-4
bf16_like,-11.700000,1.9952623149690625e-12,1.9895196601282805e-12,5.7426548407819610e-15,2.8781452933275111e-3
bf16_like,-11.600000,2.5118864315098081e-12,2.5153212845907547e-12,3.4348530809465649e-15,1.3674396413224754e-3
bf16_like,-11.500000,3.1622776601686637e-12,3.1690206014900468e-12,6.7429413213830929e-15,2.1323052704434091e-3
bf16_like,-11.400000,3.9810717055353274e-12,3.9790393202565610e-12,2.0323852787663146e-15,5.1051210053324662e-4
bf16_like,-11.300000,5.0118723362731654e-12,5.0022208597511053e-12,9.6514765220600955e-15,1.9257227388271717e-3
bf16_like,-11.200000,6.3095734448024847e-12,6.3096194935496897e-12,4.6048747204999802e-17,7.2982345966560528e-6
bf16_like,-11.100000,7.9432823472435032e-12,7.9580786405131221e-12,1.4796293269618877e-14,1.8627429597480596e-3
bf16_like,-11.000000,1.0000000000000859e-11,1.0004441719502211e-11,4.4417195013517297e-15,4.4417195013513484e-4
bf16_like,-10.900000,1.2589254117942742e-11,1.2562395568238571e-11,2.6858549704171172e-14,2.1334504373766846e-3
bf16_like,-10.800000,1.5848931924612471e-11,1.5802470443304628e-11,4.6461481307842899e-14,2.9315212866610220e-3
bf16_like,-10.700000,1.9952623149690460e-11,2.0008883439004421e-11,5.6260289313961210e-14,2.8196938764331854e-3
bf16_like,-10.600000,2.5118864315097875e-11,2.5124791136477143e-11,5.9268213792676287e-15,2.3595100896760168e-4
bf16_like,-10.500000,3.1622776601686379e-11,3.1604940886609256e-11,1.7835715077122599e-14,5.6401483341508526e-4
bf16_like,-10.400000,3.9810717055352952e-11,3.9790393202565610e-11,2.0323852787341644e-14,5.1051210052517496e-4
bf16_like,-10.300000,5.0118723362731245e-11,5.0022208597511053e-11,9.6514765220192211e-14,1.9257227388190319e-3
bf16_like,-10.200000,6.3095734448024336e-11,6.3209881773218513e-11,1.1414732519417655e-13,1.8091131863788100e-3
bf16_like,-10.100000,7.9432823472434383e-11,7.9580786405131221e-11,1.4796293269683823e-13,1.8627429597562509e-3
bf16_like,-10.000000,1.0000000000000777e-10,1.0004441719502211e-10,4.4417195014334784e-14,4.4417195014331335e-4
bf16_like,-9.900000,1.2589254117942641e-10,1.2551026884466410e-10,3.8227233476231640e-13,3.0364970885565700e-3
bf16_like,-9.800000,1.5848931924612342e-10,1.5825207810848951e-10,2.3724113763390446e-13,1.4968903820293700e-3
bf16_like,-9.700000,1.9952623149690297e-10,1.9917933968827128e-10,3.4689180863168117e-13,1.7385774593606034e-3
bf16_like,-9.600000,2.5118864315097671e-10,2.5102053768932819e-10,1.6810546164851367e-13,6.6923989691474242e-4
bf16_like,-9.500000,3.1622776601686122e-10,3.1650415621697903e-10,2.7639020011781014e-13,8.7402255532195445e-4
bf16_like,-9.400000,3.9810717055352625e-10,3.9835867937654257e-10,2.5150882301631763e-13,6.3176159993958661e-4
bf16_like,-9.300000,5.0118723362730834e-10,5.0204107537865639e-10,8.5384175134804442e-13,1.7036382694116589e-3
bf16_like,-9.200000,6.3095734448023819e-10,6.2937033362686634e-10,1.5870108533718493e-12,2.5152426978707672e-3
bf16_like,-9.100000,7.9432823472433739e-10,7.9307937994599342e-10,1.2488547783439659e-12,1.5722150160976801e-3
bf16_like,-9.000000,1.0000000000000695e-9,9.9680619314312935e-10,3.1938068569401967e-12,3.1938068569399747e-3
bf16_like,-8.900000,1.2589254117942537e-9,1.2587406672537327e-9,1.8474454052105956e-13,1.4674780474703165e-4
bf16_like,-8.800000,1.5848931924612212e-9,1.5861587598919868e-9,1.2655674307656964e-12,7.9851906537649038e-4
bf16_like,-8.700000,1.9952623149690135e-9,1.9936123862862587e-9,1.6499286827547735e-12,8.2692319219209874e-4
bf16_like,-8.600000,2.5118864315097466e-9,2.5174813345074654e-9,5.5949029977187619e-12,2.2273710019429485e-3
bf16_like,-8.500000,3.1622776601685863e-9,3.1577656045556068e-9,4.5120556129794751e-12,1.4268372666361403e-3
bf16_like,-8.400000,3.9810717055352295e-9,3.9872247725725174e-9,6.1530670372878731e-12,1.5455805603131261e-3
bf16_like,-8.300000,5.0118723362730423e-9,5.0058588385581970e-9,6.0134977148452554e-12,1.1998505371581447e-3
bf16_like,-8.200000,6.3095734448023300e-9,6.3155312091112137e-9,5.9577643088836903e-12,9.4424200954369567e-4
bf16_like,-8.100000,7.9432823472433083e-9,7.9162418842315674e-9,2.7040463011740957e-11,3.4041926032158817e-3
bf16_like,-8.000000,1.0000000000000614e-8,1.0011717677116394e-8,1.1717677115780066e-11,1.1717677115779346e-3
bf16_like,-7.900000,1.2589254117942434e-8,1.2572854757308960e-8,1.6399360633473636e-11,1.3026475182593201e-3
bf16_like,-7.800000,1.5848931924612082e-8,1.5832483768463135e-8,1.6448156148947699e-11,1.0378084925334982e-3
bf16_like,-7.700000,1.9952623149689971e-8,1.9907020032405853e-8,4.5603117284117657e-11,2.2855700196405628e-3
bf16_like,-7.600000,2.5118864315097260e-8,2.5145709514617920e-8,2.6845199520659884e-11,1.0687266424113386e-3
bf16_like,-7.500000,3.1622776601685605e-8,3.1664967536926270e-8,4.2190935240664440e-11,1.3341945197315633e-3
bf16_like,-7.400000,3.9810717055351973e-8,3.9814040064811707e-8,3.3230094597339239e-12,8.3470223736831523e-5
bf16_like,-7.300000,5.0118723362730016e-8,5.0058588385581970e-8,6.0134977148045581e-11,1.1998505371500342e-3
bf16_like,-7.200000,6.3095734448022777e-8,6.2864273786544800e-8,2.3146066147797736e-10,3.6684042669897251e-3
bf16_like,-7.100000,7.9432823472432442e-8,7.9628080129623413e-8,1.9525665719097158e-10,2.4581356755968317e-3
bf16_like,-7.000000,1.0000000000000532e-7,1.0011717677116394e-7,1.1717677115862453e-10,1.1717677115861830e-3
bf16_like,-6.900000,1.2589254117942331e-7,1.2572854757308960e-7,1.6399360633371397e-10,1.3026475182512094e-3
bf16_like,-6.800000,1.5848931924611951e-7,1.5832483768463135e-7,1.6448156148816012e-10,1.0378084925251978e-3
bf16_like,-6.700000,1.9952623149689809e-7,1.9930303096771240e-7,2.2320052918568566e-10,1.1186525576671136e-3
bf16_like,-6.600000,2.5118864315097056e-7,2.5145709514617920e-7,2.6845199520863701e-10,1.0687266424194615e-3
bf16_like,-6.500000,3.1622776601685343e-7,3.1664967536926270e-7,4.2190935240926491e-10,1.3341945197398611e-3
bf16_like,-6.400000,3.9810717055351646e-7,3.9860606193542480e-7,4.9889138190834751e-10,1.2531584930125816e-3
bf16_like,-6.300000,5.0118723362729611e-7,5.0291419029235840e-7,1.7269566650622904e-9,3.4457315533829576e-3
bf16_like,-6.200000,6.3095734448022272e-7,6.2957406044006348e-7,1.3832840401592393e-9,2.1923574584883816e-3
bf16_like,-6.100000,7.9432823472431788e-7,7.9348683357238770e-7,8.4140115193018167e-10,1.0592612916777420e-3
bf16_like,-6.000000,1.0000000000000451e-6,9.9837779998779297e-7,1.6222000122520905e-9,1.6222000122520174e-3
bf16_like,-5.900000,1.2589254117942229e-6,1.2591481208801270e-6,2.2270908590408763e-10,1.7690411506324447e-4
bf16_like,-5.800000,1.5848931924611823e-6,1.5869736671447754e-6,2.0804746835931242e-9,1.3126907816181309e-3
bf16_like,-5.700000,1.9952623149689647e-6,1.9967555999755859e-6,1.4932850066212569e-9,7.4841538148555885e-4
bf16_like,-5.600000,2.5118864315096848e-6,2.5182962417602539e-6,6.4098102505691423e-9,2.5517914226387780e-3
bf16_like,-5.500000,3.1622776601685088e-6,3.1590461730957031e-6,3.2314870728056622e-9,1.0218859379455836e-3
bf16_like,-5.400000,3.9810717055351317e-6,3.9935111999511719e-6,1.2439494416040126e-8,3.1246597238489128e-3
bf16_like,-5.300000,5.0118723362729198e-6,5.0067901611328125e-6,5.0821751401072880e-9,1.0140272535127360e-3
bf16_like,-5.200000,6.3095734448021753e-6,6.3180923461914062e-6,8.5189013892309721e-9,1.3501548819039170e-3
bf16_like,-5.100000,7.9432823472431131e-6,7.9274177551269531e-6,1.5864592116160000e-8,1.9972338162782479e-3
bf16_like,-5.000000,1.0000000000000368e-5,1.0013580322265625e-5,1.3580322265256570e-8,1.3580322265256070e-3
bf16_like,-4.900000,1.2589254117942125e-5,1.2576580047607422e-5,1.2674070334703442e-8,1.0067371915736007e-3
bf16_like,-4.800000,1.5848931924611693e-5,1.5854835510253906e-5,5.9035856422127585e-9,3.7249107197218268e-4
bf16_like,-4.700000,1.9952623149689481e-5,1.9907951354980469e-5,4.4671794709012037e-8,2.2388933211374392e-3
bf16_like,-4.600000,2.5118864315096645e-5,2.5153160095214844e-5,3.4295780118198552e-8,1.3653395984780453e-3
bf16_like,-4.500000,3.1622776601684825e-5,3.1709671020507812e-5,8.6894418822987209e-8,2.7478427943723820e-3
bf16_like,-4.400000,3.9810717055350996e-5,3.9815902709960938e-5,5.1856546099418805e-9,1.3025775453207698e-4
bf16_like,-4.300000,5.0118723362728790e-5,5.0067901611328125e-5,5.0821751400664610e-8,1.0140272535045982e-3
bf16_like,-4.200000,6.3095734448021231e-5,6.2942504882812500e-5,1.5322956520873101e-7,2.4285249478308672e-3
bf16_like,-4.100000,7.9432823472430484e-5,7.9631805419921875e-5,1.9898194749139089e-7,2.5050343018519728e-3
bf16_like,-4.000000,1.0000000000000296e-4,1.0013580322265625e-4,1.3580322265329076e-7,1.3580322265328675e-3
bf16_like,-3.900000,1.2589254117942048e-4,1.2588500976562500e-4,7.5314137954840630e-9,5.9824146251447776e-5
bf16_like,-3.800000,1.5848931924611611e-4,1.5830993652343750e-4,1.7938272267860821e-7,1.1318284634691817e-3
bf16_like,-3.700000,1.9952623149689400e-4,1.9931793212890625e-4,2.0829936798775150e-7,1.0439698400808721e-3
bf16_like,-3.600000,2.5118864315096565e-4,2.5177001953125000e-4,5.8137638028434762e-7,2.3145010578162861e-3
bf16_like,-3.500000,3.1622776601684764e-4,3.1661987304687500e-4,3.9210703002735695e-7,1.2399513014504447e-3
bf16_like,-3.400000,3.9810717055350955e-4,3.9863586425781250e-4,5.2869370430295038e-7,1.3280185422630782e-3
bf16_like,-3.300000,5.0118723362728781e-4,4.9972534179687500e-4,1.4618918304128148e-6,2.9168576777834753e-3
bf16_like,-3.200000,6.3095734448021304e-4,6.2942504882812500e-4,1.5322956520880419e-6,2.4285249478320243e-3
bf16_like,-3.100000,7.9432823472430647e-4,7.9345703125000000e-4,8.7120347430646745e-7,1.0967801926477442e-3
bf16_like,-3.000000,1.0000000000000317e-3,9.9945068359375000e-4,5.4931640628167952e-7,5.4931640628166206e-4
bf16_like,-2.900000,1.2589254117942074e-3,1.2588500976562500e-3,7.5314137957388505e-8,5.9824146253471507e-5
bf16_like,-2.800000,1.5848931924611644e-3,1.5869140625000000e-3,2.0208700388356111e-6,1.2750827932432613e-3
bf16_like,-2.700000,1.9952623149689440e-3,1.9989013671875000e-3,3.6390522185560277e-6,1.8238465144432246e-3
bf16_like,-2.600000,2.5118864315096618e-3,2.5177001953125000e-3,5.8137638028381636e-6,2.3145010578141663e-3
bf16_like,-2.500000,3.1622776601684826e-3,3.1585693359375000e-3,3.7083242309826105e-6,1.1726750872297011e-3
bf16_like,-2.400000,3.9810717055351035e-3,3.9672851562500000e-3,1.3786549285103519e-5,3.4630246086588493e-3
bf16_like,-2.300000,5.0118723362728886e-3,5.0048828125000000e-3,6.9895237728885562e-6,1.3945933383623177e-3
bf16_like,-2.200000,6.3095734448021428e-3,6.3171386718750000e-3,7.5652270728572210e-6,1.1990076887193526e-3
bf16_like,-2.100000,7.9432823472430809e-3,7.9345703125000000e-3,8.7120347430809375e-6,1.0967801926497895e-3
bf16_like,-2.000000,1.0000000000000337e-2,1.0009765625000000e-2,9.7656249996632555e-6,9.7656249996629270e-4
bf16_like,-1.900000,1.2589254117942100e-2,1.2573242187500000e-2,1.6011930442099906e-5,1.2718728442600771e-3
bf16_like,-1.800000,1.5848931924611676e-2,1.5869140625000000e-2,2.0208700388324452e-5,1.2750827932412612e-3
bf16_like,-1.700000,1.9952623149689482e-2,1.9897460937500000e-2,5.5162212189482224e-5,2.7646596528006244e-3
bf16_like,-1.600000,2.5118864315096669e-2,2.5146484375000000e-2,2.7620059903331329e-5,1.0995743898632956e-3
bf16_like,-1.500000,3.1622776601684895e-2,3.1738281250000000e-2,1.1550464831510537e-4,3.6525776901245024e-3
bf16_like,-1.400000,3.9810717055351115e-2,3.9794921875000000e-2,1.5795180351114990e-5,3.9675699207211083e-4
bf16_like,-1.300000,5.0118723362728990e-2,5.0048828125000000e-2,6.9895237728989645e-5,1.3945933383643916e-3
bf16_like,-1.200000,6.3095734448021551e-2,6.2988281250000000e-2,1.0745319802155096e-4,1.7030184205252608e-3
bf16_like,-1.100000,7.9432823472430983e-2,7.9589843750000000e-2,1.5702027756901715e-4,1.9767681759860229e-3
bf16_like,-1.000000,1.0000000000000356e-1,1.0009765625000000e-1,9.7656249996441735e-5,9.7656249996438266e-4
bf16_like,-0.900000,1.2589254117942120e-1,1.2597656250000000e-1,8.4021320578803182e-5,6.6740507254561300e-4
bf16_like,-0.800000,1.5848931924611698e-1,1.5820312500000000e-1,2.8619424611697752e-4,1.8057636153547259e-3
bf16_like,-0.700000,1.9952623149689502e-1,1.9921875000000000e-1,3.0748149689502347e-4,1.5410580082038407e-3
bf16_like,-0.600000,2.5118864315096689e-1,2.5195312500000000e-1,7.6448184903310512e-4,3.0434570585806454e-3
bf16_like,-0.500000,3.1622776601684910e-1,3.1640625000000000e-1,1.7848398315090108e-4,5.6441591261594394e-4
bf16_like,-0.400000,3.9810717055351130e-1,3.9843750000000000e-1,3.3032944648869744e-4,8.2975005456299971e-4
bf16_like,-0.300000,5.0118723362728990e-1,5.0000000000000000e-1,1.1872336272898965e-3,2.3688425155952556e-3
bf16_like,-0.200000,6.3095734448021545e-1,6.3281250000000000e-1,1.8551555197845460e-3,2.9402233542630820e-3
bf16_like,-0.100000,7.9432823472430947e-1,7.9296875000000000e-1,1.3594847243094677e-3,1.7114898663791161e-3
bf16_like,0.000000,1.0000000000000353e0,1.0000000000000000e0,3.5305092183079978e-14,3.5305092183078728e-14
bf16_like,0.100000,1.2589254117942115e0,1.2578125000000000e0,1.1129117942114686e-3,8.8401726089979761e-4
bf16_like,0.200000,1.5848931924611693e0,1.5859375000000000e0,1.0443075388306688e-3,6.5891351152122188e-4
bf16_like,0.300000,1.9952623149689499e0,1.9921875000000000e0,3.0748149689499016e-3,1.5410580082036739e-3
bf16_like,0.400000,2.5118864315096689e0,2.5156250000000000e0,3.7385684903310512e-3,1.4883509236061018e-3
bf16_like,0.500000,3.1622776601684910e0,3.1562500000000000e0,6.0276601684909892e-3,1.9061135093905151e-3
bf16_like,0.600000,3.9810717055351126e0,3.9843750000000000e0,3.3032944648874185e-3,8.2975005456311138e-4
bf16_like,0.700000,5.0118723362728987e0,5.0000000000000000e0,1.1872336272898742e-2,2.3688425155952114e-3
bf16_like,0.800000,6.3095734448021545e0,6.3125000000000000e0,2.9265551978454596e-3,4.6382774104267930e-4
bf16_like,0.900000,7.9432823472430938e0,7.9375000000000000e0,5.7823472430937883e-3,7.2795438841484592e-4
bf16_like,1.000000,1.0000000000000353e1,1.0000000000000000e1,3.5349501104064984e-13,3.5349501104063732e-14
bf16_like,1.100000,1.2589254117942119e1,1.2562500000000000e1,2.6754117942118683e-2,2.1251551276567607e-3
bf16_like,1.200000,1.5848931924611701e1,1.5875000000000000e1,2.6068075388298695e-2,1.6447843622709839e-3
bf16_like,1.300000,1.9952623149689511e1,2.0000000000000000e1,4.7376850310488550e-2,2.3744672545086280e-3
bf16_like,1.400000,2.5118864315096708e1,2.5125000000000000e1,6.1356849032918603e-3,2.4426601562572427e-4
bf16_like,1.500000,3.1622776601684940e1,3.1625000000000000e1,2.2233983150599101e-3,7.0310028213697149e-5
bf16_like,1.600000,3.9810717055351176e1,3.9750000000000000e1,6.0717055351176441e-2,1.5251434749783068e-3
bf16_like,1.700000,5.0118723362729071e1,5.0000000000000000e1,1.1872336272907091e-1,2.3688425155968733e-3
bf16_like,1.800000,6.3095734448021652e1,6.3000000000000000e1,9.5734448021651986e-2,1.5172887495353295e-3
bf16_like,1.900000,7.9432823472431096e1,7.9500000000000000e1,6.7176527568904021e-2,8.4570237632581582e-4
bf16_like,2.000000,1.0000000000000368e2,1.0000000000000000e2,3.6806113712373190e-12,3.6806113712371837e-14
bf16_like,2.100000,1.2589254117942139e2,1.2600000000000000e2,1.0745882057861422e-1,8.5357575255760767e-4
bf16_like,2.200000,1.5848931924611725e2,1.5800000000000000e2,4.8931924611724753e-1,3.0873957213317714e-3
bf16_like,2.300000,1.9952623149689543e2,2.0000000000000000e2,4.7376850310456575e-1,2.3744672545070217e-3
bf16_like,2.400000,2.5118864315096747e2,2.5100000000000000e2,1.8864315096746509e-1,7.5100191075950931e-4
bf16_like,2.500000,3.1622776601684990e2,3.1600000000000000e2,2.2776601684989828e-1,7.2025938682994070e-4
bf16_like,2.600000,3.9810717055351239e2,3.9800000000000000e2,1.0717055351238969e-1,2.6920025922513277e-4
bf16_like,2.700000,5.0118723362729145e2,5.0200000000000000e2,8.1276637270855190e-1,1.6216821143392624e-3
